의원명,제목,언론사,링크,발행일,요약,관련보도수
김성원,"野산자위 ""與 메가특구특별법 정무위 꼼수 회부 시도 철회해야""",news1.kr,https://www.news1.kr/politics/assembly/6281955,2026-09-07,민주당 메가특구특별법 정무위 꼼수 회부 철회 촉구,1
서미화,발달재활 필요 판정 받고도 5천360명 대기…5개월 새 40% 급증,idaegu.co.kr,https://www.idaegu.co.kr/news/articleView.html?idxno=558843,2026-09-07,발달재활서비스 대기 아동 급증 지적,1
김승원,“용혜인 청문회 버텨서 무슨 이득이”…與 개각 전략 고심,sedaily.com,https://www.sedaily.com/article/20088158?ref=naver,2026-09-07,장관 후보자 청문회 대응 고심,1
김준혁,"안민석 “한국어, 세계 학생이 선택하는 학문의 언어로”…AP Korean 로드...",etoday.co.kr,https://www.etoday.co.kr/news/view/2622798,2026-09-07,AP Korean 도입 위한 전략 로드맵 세미나 개최,1
김민전,김승원 '청탁 의혹' 적극 반박…녹취 출처 공방,yonhapnewstv.co.kr,http://www.yonhapnewstv.co.kr/news/MYH20260907110405qke,2026-09-07,정식 인가 없는 학교 명칭 사용 문제 지적,1
서지영,"전재수 “사직야구장 예산 늘렸다”…국민의힘, 허위사실 고발",ekn.kr,https://www.ekn.kr/web/view.php?key=20260907029291661,2026-09-07,전재수 사직야구장 예산 발언 고발,1
김민전,5살 아이에게 ‘생식기 색칠’…어린이집 성교육 논란 확산,wemakenews.co.kr,https://wemakenews.co.kr/news/view.php?no=26236,2026-09-07,포괄적 성교육 반대 학부모 기자회견 주최,1
김준혁,"대구·경북 학교 절반, 전문상담교사 '공백'…초등 더 열악",kyongbuk.co.kr,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4083463,2026-09-07,대구·경북 학교 전문상담교사 공백 문제 지적,1
김종양,스쿨존 안전시설 정기점검·성능검사 의무화,hangyo.com,https://www.hangyo.com/news/article.html?no=109172,2026-09-07,스쿨존 안전시설 정기점검 의무화 법안 참여,1
박균택,불의는 참아도 불이익은 못 참는다,kookje.co.kr,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=1700&key=20260908.22019002254,2026-09-07,특검법안 공소취소 권한 관련 입장 표명,1
김미애,"LH 직원 주택임차 대출, 정부 지침보다 2배 많아···“5년 단위 전국 ...",khan.co.kr,https://www.khan.co.kr/article/202609071513001,2026-09-07,LH 주택임차 대출 정부 지침 초과 지적,1
김대식,탈북청소년 한국어 화상교육 첫해부터 차질,hangyo.com,https://www.hangyo.com/news/article.html?no=109173,2026-09-07,탈북청소년 화상교육 사업 지적,1
박상혁,한국회계기준원 “지속가능성 공시 이행지원 강화”…2028년 법정공시 논...,mk.co.kr,https://www.mk.co.kr/article/12146451,2026-09-07,자본시장법 개정 입법 논의 추진,1
강준현,"문진석, 반도체 등 국가전략기술 제품 국내 생산·판매 시 생산량 비례...",sejungilbo.com,https://www.sejungilbo.com/news/articleView.html?idxno=59972,2026-09-07,국가전략기술 세제지원 개정안 참여,1
강준현,대정부질문 나서는 황정아·복기왕 의원…후발 혁신도시 공론화 시험대,daejonilbo.com,https://www.daejonilbo.com/news/articleView.html?idxno=2299351,2026-09-07,대정부질문서 세종 행정수도 완성 공론화,1
구자근,"여야 '메가특구특별법' 소관 상임위 놓고 공방⋯""정무위가 합리적"" vs ""산...",goodkyung.com,https://www.goodkyung.com/news/articleView.html?idxno=291098,2026-09-07,메가특구특별법 소관 상임위 논란 비판,1
김미애,"한도 두 배, 은행대출도 중복 가능…사내대출 '규제 사각지대'",ajunews.com,https://www.ajunews.com/view/20260907105034322,2026-09-07,LH 사내대출 규제 사각지대 지적,1
김성원,방문간호·재택의료 다학제 팀에 간호조무사 활용 길 열리나,akomnews.com,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=68279,2026-09-07,방문간호 다학제 팀 간호조무사 활용 법안 발의,1
김준형,李 지지율 추락…人事·파병 겹악재에 국정 표류,m-i.kr,https://www.m-i.kr/news/articleView.html?idxno=1410814,2026-09-07,정부의 우크라이나 파병 추진 비판,1
문진석,미성년 임대인 3200명 시대,00news.co.kr,http://www.00news.co.kr/news/articleView.html?idxno=106398,2026-09-07,미성년 임대인 증가 관련 점검 촉구,1
강선영,"강선영 ""야!"" 고성에, 용혜인 ""야?""…장관 청문회서 '공수교대'",imaeil.com,https://www.imaeil.com/page/view/2026090717030001574,2026-09-07,청문회 고성 충돌 관련 징계안 재조명,1
문진석,"1살 미만 '갓난아기 건물주' 9명, 임대소득 1,470만원",ekoreanews.co.kr,https://www.ekoreanews.co.kr/news/articleView.html?idxno=87944,2026-09-07,미성년자 부동산 임대소득 현황 공개,1
김용태,"엄태영, 전기차 개소세 감면 `29년까지 연장 추진…조특법 개정안 발의",sejungilbo.com,https://www.sejungilbo.com/news/articleView.html?idxno=59970,2026-09-07,전기차 개소세 감면 연장 개정안 발의,1
김준형,2004년과는 다르다지만…22년만의 파병 논의 李실용외교 '시험대',mt.co.kr,https://www.mt.co.kr/politics/2026/09/07/2026090616393496026,2026-09-07,호르무즈 해협 파병 반대 촉구,1
박수영,"주진우, 김승원에 ""쥐약 게이트, 사람 목숨 담보로 주가조작""",sisafocus.co.kr,http://www.sisafocus.co.kr/news/articleView.html?idxno=364650,2026-09-07,제넨셀 주가조작 의혹 관련 철저한 진상 조사 요구,1
박홍배,"국힘, 전재수 부산시장 고발… “돔구장 검토·협의 발언은 허위”",chosun.com,https://www.chosun.com/national/regional/2026/09/07/VP24A6JA3FCKDGFESS4GLSHLOY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,2026-09-07,전재수 시장 고발 관련 반박 기자회견,1
박수영,나경원·박수영·주진우 의원 “김승원 후보자 지명 철회하고 특검 실시...,breaknews.com,http://www.breaknews.com/1234601,2026-09-07,김승원 후보자 지명 철회 및 특검 실시 촉구,1
김소희,"기후보험 정책화 시동…손보업계, 기상청과 데이터 포털 구축",kbanker.co.kr,https://www.kbanker.co.kr/news/articleView.html?idxno=225866,2026-09-07,기후취약계층 보호를 위한 기후보험 활성화 정책토론회 개최,1
김성원,"국힘, 與 '메가특구법 정무위 회부'에 반발…""노골적 상임위 쇼핑""",edaily.co.kr,https://www.edaily.co.kr/News/Read?newsId=02728966645577824&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,2026-09-07,민주당 메가특구법 정무위 회부 노골적 반발,1
김동아,‘신약 로비’ 김승원 정면돌파에 한동훈 추가 폭로…‘민주당 오빠들...,kukinews.com,https://www.kukinews.com/article/view/kuk202609070173,2026-09-07,민주당 김승원 대응팀에 합류,1
김민전,"제넨셀 첫 투자자는 KH필룩스... 김승원 청탁 의혹, 쌍방울 배상윤·대선...",thepublic.kr,https://www.thepublic.kr/news/articleView.html?idxno=317769,2026-09-07,경기도당 회계 내역 근거로 비자금 조성 의혹 제기,1
박해철,외국인 노동자 못 찾아간 보험금 323억원…1년 ...,newsworker.co.kr,https://www.newsworker.co.kr/news/articleView.html?idxno=502999,2026-09-07,외국인 노동자 휴면보험금 대책 촉구,1
박홍배,"국힘, 선거법 위반 혐의로 전재수 시장 고발…민주 ""정치공세""(종합)",yna.co.kr,https://www.yna.co.kr/view/AKR20260907120751051?input=1195m,2026-09-07,전재수 시장 고발 야당 주장에 반박,1
박지원,"박지원 ""비전투 병과 호르무즈 파병 불가피""",natv.go.kr,https://www.natv.go.kr/natv/news/newsView.do?newsId=514150,2026-09-07,정부 호르무즈 해협 파병 불가피성 인정,1
박지원,美 압박·이란 경고·여권 반발…호르무즈 파병 '시계 제로',newsgn.com,https://www.newsgn.com/news/articleView.html?idxno=572046,2026-09-07,미국 관계·국익 고려한 비전투 병과 파병 불가피,1
김미애,"LH, 사내 주택대출 정부지침 무시...'한도는 많이 금리는 낮게'",newsfc.co.kr,http://www.newsfc.co.kr/news/articleView.html?idxno=80949,2026-09-07,LH 사내 주택대출 지침 위반 질타,1
강대식,입주 37% 줄고 착공은 목표 29%…서울 덮친 ‘공급 보릿고개’,joongang.co.kr,https://www.joongang.co.kr/article/25459743,2026-09-07,서울 주택 공급 보릿고개 심각 지적,1
신정훈,"조국, 이재명 공소취소 아닌 '면소' 주장한 이유",sisaweek.com,https://www.sisaweek.com/news/articleView.html?idxno=237733,2026-09-07,허위사실 공표죄 개정안 발의 재조명,1
강승규,대정부질문 나서는 황정아·복기왕 의원…후발 혁신도시 공론화 시험대,daejonilbo.com,https://www.daejonilbo.com/news/articleView.html?idxno=2299351,2026-09-07,충청권 대정부질문 실시,1
손솔,"손솔 ""한동훈 '김승원 녹취록' 공개는 범죄…검찰 내부 문건 누가 건넸...",lawleader.co.kr,http://www.lawleader.co.kr/news/articleView.html?idxno=19872,2026-09-07,한동훈 의원 제보 출처 비판,1
김은혜,"가계 빚 옥죄는 정부, 나랏빚은 확대 '이중 잣대' … 李 2기 장관 후보는...",biz.newdaily.co.kr,https://biz.newdaily.co.kr/site/data/html/2026/09/07/2026090700075.html,2026-09-07,홍지선 후보자 아파트 매입 자금 출처 분석,1
김은혜,국토부 장관 후보자의 '5억 영끌'…대출 막힌 실수요자 뿔났다,sisajournal.com,https://www.sisajournal.com/news/articleView.html?idxno=386296,2026-09-07,홍지선 후보자 아파트 매입 자금 분석 발표,1
김미애,"LH 사내 주택대출 정부기준에서 벗어나, 국힘 김미애 ""한도는 높이고 금...",businesspost.co.kr,https://www.businesspost.co.kr/BP?command=article_view&num=446547,2026-09-07,LH 사내대출 정부 기준 위반 시정 촉구,1
김동아,"민주당, 김승원 전담 대응팀 꾸려…""네거티브 대응""",natv.go.kr,https://www.natv.go.kr/natv/news/newsView.do?newsId=514145,2026-09-07,민주당 김승원 전담 대응팀 합류,1
김은혜,"""치맥 옛말 되나""…생맥주 주세 감면 종료에 '병맥주 갈아타기' 들썩",newsworks.co.kr,https://www.newsworks.co.kr/news/articleView.html?idxno=852904,2026-09-07,생맥주 주세 감면 일몰 조항 삭제 개정안 발의,1
강민국,與 한국발전공사법 발의...정부 공공기관 개혁에 보폭 맞춘다,fnnews.com,https://www.fnnews.com/news/202609071624130983,2026-09-07,한국발전공사법 대표 발의,1
민병덕,국민30%에 천만원 기초대출…민주당의 ‘기초금융법’,munhwa.com,https://www.munhwa.com/article/11615167?ref=naver,2026-09-07,국민의 금융기본권 실현 정책토론회 개최,1
민병덕,"김용태 보험GA협회 회장 ""민병덕 의원도 입법 발의 준비…보험판매전문...",fntimes.com,https://www.fntimes.com/html/view.php?ud=2026090721540496118a55064dd1_18,2026-09-07,보험판매전문회사 입법 발의 준비,1
김대식,"용혜인, 아이돌봄 지원법 반대·경단녀 용어변경 기권···왜?",womaneconomy.co.kr,https://www.womaneconomy.co.kr/news/articleView.html?idxno=258393,2026-09-07,아이돌봄 지원법 표결 기권,1
김은혜,장관 후보자들 서울 아파트 李정부 1년만에 27% 뛰었다,sedaily.com,https://www.sedaily.com/article/20088084?ref=naver,2026-09-07,내각 아파트 매입 '내로남불' 비판,1
김준형,검찰 캐비닛 열었나? 한동훈은 김승원 녹취록을 어디서 얻었을까: 슬로...,slownews.kr,https://slownews.kr/166017,2026-09-07,미국 파병 요구에 반대 입장 표명,1
김정재,"기본소득당 “의원·장관 겸직, 새 선례 만들 것”",ichannela.com,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000549155,2026-09-07,기본소득당 유령 시도당 의혹 지적,1
신정훈,"조국 ""이재명 유죄 바란다는 건 의도적 난독"", '뉴이재명...",huffingtonpost.kr,https://www.huffingtonpost.kr/article/260207,2026-09-07,공소취소 대신 면소 위한 법안 발의 언급,1
김상훈,투자자 5명 중 1명 코인에 250만원 이상…과세 논란...,ajunews.com,https://www.ajunews.com/view/20260907142952851,2026-09-07,가상자산 250만원 이상 투자자 180만명,1
김문수,"권순기 경남교육감, ""지방교육재정 개편, 교육자치 훼손돼서는 안돼""",enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2467633,2026-09-07,시도교육감 면담해 교육자치 훼손 우려 청취,1
김대식,"재외공관장 14곳 공석…김대식 의원 ""해외교민 안전 위해 임명 서둘러야...",ntoday.co.kr,https://www.ntoday.co.kr/news/articleView.html?idxno=129207,2026-09-07,재외공관장 공석 사태 신속 임명 촉구,1
신성범,"""지방소멸 위기 극복"" 거창군, 농어촌기본소득 시범사업 유치 총력",cnbnews.com,https://www.cnbnews.com/news/articleView.html?idxno=1014759,2026-09-07,농어촌기본소득 입법지원 토론회 개최,1
김승원,"KH필룩스 ""과거 제넨셀 투자, 특정 정치인과 무관""",topdaily.kr,https://www.topdaily.kr/articles/111835,2026-09-07,장관 후보자 신약 청탁 의혹 부인,1
박지원,"與, 김승원 野공세에 총력 엄호…'네거티브 전담 대응팀' 구성(종합)",yna.co.kr,https://www.yna.co.kr/view/AKR20260907074351001?input=1195m,2026-09-07,용혜인 후보자 청문회 통과 어려울 것,1
서일준,"캠코, 올해 부채비율 350%…잇단 빚탕감에 건전성 ‘빨간불’",sedaily.com,https://www.sedaily.com/article/20088085?ref=naver,2026-09-07,캠코 부채비율 급증 전망치 공개,1
노종면,"김민석 ""김승원 후보자, 본인 의혹 본인이 신속·적극 대응해야""",newsis.com,https://www.newsis.com/view/NISX20260907_0003778787,2026-09-07,경찰개혁TF 간사 임명,1
김태규,"野, 김승원 '특검' 추진⋯장동혁·한동훈 총공세 [종합]",inews24.com,http://www.inews24.com/view/2002588,2026-09-07,김승원 후보자 종소세 지각신고 의혹 제기,1
나경원,"국힘 “김승원 의혹, 국조·특검 가야”…민주 “검찰 캐비닛 어디서 났...",hani.co.kr,https://www.hani.co.kr/arti/politics/politics_general/1276626.html,2026-09-07,김승원 의혹 국정조사 및 특검 요구,1
서천호,"엄태영, 전기차 개소세 감면 `29년까지 연장 추진…조특법 개정안 발의",sejungilbo.com,https://www.sejungilbo.com/news/articleView.html?idxno=59970,2026-09-07,전기차 개소세 감면 연장 법안 공동발의,1
김윤,"""소아 입원 자체충족률, 중증소아서 지역별 격차 커""",medisobizanews.com,http://www.medisobizanews.com/news/articleView.html?idxno=141928,2026-09-07,중증소아 입원 자체충족률 지역 격차 지적,1
신장식,"농협개혁, 회장 연임 제한·직선제 도입",hansbiz.co.kr,http://www.hansbiz.co.kr/news/articleView.html?idxno=862700,2026-09-07,농협 조합장 연임 제한 법안 추진,1
김미애,LH 직원 주택대출 한도 1억4000만원…정부 기준의 2배,kukinews.com,https://www.kukinews.com/article/view/kuk202609070202,2026-09-07,LH 직원 주택대출 정부 기준 초과 지적,1
문진석,"갓난 아기가 알고보니 건물주였다?···미성년자 3200명, 임대소득으로...",khan.co.kr,https://www.khan.co.kr/article/202609071455001,2026-09-07,0~5세 아동 임대소득 신고 현황 발표,1
김대식,"홍콩·상하이·가봉 등 해외 공관장 13곳 공석…김대식 ""임명 서둘러야...",news.jtbc.co.kr,https://news.jtbc.co.kr/article/NB12317132?influxDiv=NAVER,2026-09-07,해외 공관장 공석 임명 촉구,1
